"REF_DATE","GEO","DGUID","Rates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2009-07","Canada","2016A000011124","Forward premium or discount (-), United States dollar in Canada: 3 month","Percent","239","units","0","v122505","1.6","-0.15","","","t","2"
"2009-08","Canada","2016A000011124","Forward premium or discount (-), United States dollar in Canada: 3 month","Percent","239","units","0","v122505","1.6","-0.04","","","t","2"
"2009-09","Canada","2016A000011124","Forward premium or discount (-), United States dollar in Canada: 3 month","Percent","239","units","0","v122505","1.6","-0.04","","","t","2"
"2009-10","Canada","2016A000011124","Forward premium or discount (-), United States dollar in Canada: 3 month","Percent","239","units","0","v122505","1.6","0.00","","","t","2"
"2009-11","Canada","2016A000011124","Forward premium or discount (-), United States dollar in Canada: 3 month","Percent","239","units","0","v122505","1.6","0.00","","","t","2"
"2009-12","Canada","2016A000011124","Forward premium or discount (-), United States dollar in Canada: 3 month","Percent","239","units","0","v122505","1.6","0.00","","","t","2"
"2010-01","Canada","2016A000011124","Forward premium or discount (-), United States dollar in Canada: 3 month","Percent","239","units","0","v122505","1.6","0.04","","","t","2"
"2010-02","Canada","2016A000011124","Forward premium or discount (-), United States dollar in Canada: 3 month","Percent","239","units","0","v122505","1.6","0.08","","","t","2"
"2010-03","Canada","2016A000011124","Forward premium or discount (-), United States dollar in Canada: 3 month","Percent","239","units","0","v122505","1.6","0.04","","","t","2"
"2010-04","Canada","2016A000011124","Forward premium or discount (-), United States dollar in Canada: 3 month","Percent","239","units","0","v122505","1.6","0.08","","","t","2"
"2010-05","Canada","2016A000011124","Forward premium or discount (-), United States dollar in Canada: 3 month","Percent","239","units","0","v122505","1.6","0.08","","","t","2"
"2010-06","Canada","2016A000011124","Forward premium or discount (-), United States dollar in Canada: 3 month","Percent","239","units","0","v122505","1.6","0.27","","","t","2"
"2010-07","Canada","2016A000011124","Forward premium or discount (-), United States dollar in Canada: 3 month","Percent","239","units","0","v122505","1.6","0.55","","","t","2"
"2010-08","Canada","2016A000011124","Forward premium or discount (-), United States dollar in Canada: 3 month","Percent","239","units","0","v122505","1.6","0.61","","","t","2"
"2010-09","Canada","2016A000011124","Forward premium or discount (-), United States dollar in Canada: 3 month","Percent","239","units","0","v122505","1.6","0.90","","","t","2"
"2010-10","Canada","2016A000011124","Forward premium or discount (-), United States dollar in Canada: 3 month","Percent","239","units","0","v122505","1.6","0.91","","","t","2"
"2010-11","Canada","2016A000011124","Forward premium or discount (-), United States dollar in Canada: 3 month","Percent","239","units","0","v122505","1.6","0.80","","","t","2"
"2010-12","Canada","2016A000011124","Forward premium or discount (-), United States dollar in Canada: 3 month","Percent","239","units","0","v122505","1.6","0.77","","","t","2"
"2011-01","Canada","2016A000011124","Forward premium or discount (-), United States dollar in Canada: 3 month","Percent","239","units","0","v122505","1.6","0.77","","","t","2"
"2011-02","Canada","2016A000011124","Forward premium or discount (-), United States dollar in Canada: 3 month","Percent","239","units","0","v122505","1.6","0.82","","","t","2"
"2011-03","Canada","2016A000011124","Forward premium or discount (-), United States dollar in Canada: 3 month","Percent","239","units","0","v122505","1.6","0.84","","","t","2"
"2011-04","Canada","2016A000011124","Forward premium or discount (-), United States dollar in Canada: 3 month","Percent","239","units","0","v122505","1.6","0.90","","","t","2"
"2011-05","Canada","2016A000011124","Forward premium or discount (-), United States dollar in Canada: 3 month","Percent","239","units","0","v122505","1.6","0.91","","","t","2"
"2011-06","Canada","2016A000011124","Forward premium or discount (-), United States dollar in Canada: 3 month","Percent","239","units","0","v122505","1.6","0.92","","","t","2"
"2011-07","Canada","2016A000011124","Forward premium or discount (-), United States dollar in Canada: 3 month","Percent","239","units","0","v122505","1.6","0.90","","","t","2"
"2011-08","Canada","2016A000011124","Forward premium or discount (-), United States dollar in Canada: 3 month","Percent","239","units","0","v122505","1.6","0.83","","","t","2"
"2011-09","Canada","2016A000011124","Forward premium or discount (-), United States dollar in Canada: 3 month","Percent","239","units","0","v122505","1.6","0.79","","","t","2"
"2011-10","Canada","2016A000011124","Forward premium or discount (-), United States dollar in Canada: 3 month","Percent","239","units","0","v122505","1.6","0.85","","","t","2"
"2011-11","Canada","2016A000011124","Forward premium or discount (-), United States dollar in Canada: 3 month","Percent","239","units","0","v122505","1.6","0.87","","","t","2"
"2011-12","Canada","2016A000011124","Forward premium or discount (-), United States dollar in Canada: 3 month","Percent","239","units","0","v122505","1.6","0.79","","","t","2"
"2012-01","Canada","2016A000011124","Forward premium or discount (-), United States dollar in Canada: 3 month","Percent","239","units","0","v122505","1.6","0.85","","","t","2"
"2012-02","Canada","2016A000011124","Forward premium or discount (-), United States dollar in Canada: 3 month","Percent","239","units","0","v122505","1.6","0.82","","","t","2"
"2012-03","Canada","2016A000011124","Forward premium or discount (-), United States dollar in Canada: 3 month","Percent","239","units","0","v122505","1.6","0.81","","","t","2"
"2012-04","Canada","2016A000011124","Forward premium or discount (-), United States dollar in Canada: 3 month","Percent","239","units","0","v122505","1.6","0.87","","","t","2"
"2012-05","Canada","2016A000011124","Forward premium or discount (-), United States dollar in Canada: 3 month","Percent","239","units","0","v122505","1.6","0.83","","","t","2"
"2012-06","Canada","2016A000011124","Forward premium or discount (-), United States dollar in Canada: 3 month","Percent","239","units","0","v122505","1.6","0.79","","","t","2"
"2012-07","Canada","2016A000011124","Forward premium or discount (-), United States dollar in Canada: 3 month","Percent","239","units","0","v122505","1.6","0.80","","","t","2"
"2012-08","Canada","2016A000011124","Forward premium or discount (-), United States dollar in Canada: 3 month","Percent","239","units","0","v122505","1.6","0.82","","","t","2"
"2012-09","Canada","2016A000011124","Forward premium or discount (-), United States dollar in Canada: 3 month","Percent","239","units","0","v122505","1.6","0.82","","","t","2"
"2012-10","Canada","2016A000011124","Forward premium or discount (-), United States dollar in Canada: 3 month","Percent","239","units","0","v122505","1.6","0.81","","","t","2"
"2012-11","Canada","2016A000011124","Forward premium or discount (-), United States dollar in Canada: 3 month","Percent","239","units","0","v122505","1.6","0.78","","","t","2"
"2012-12","Canada","2016A000011124","Forward premium or discount (-), United States dollar in Canada: 3 month","Percent","239","units","0","v122505","1.6","0.78","","","t","2"
"2013-01","Canada","2016A000011124","Forward premium or discount (-), United States dollar in Canada: 3 month","Percent","239","units","0","v122505","1.6","0.81","","","t","2"
"2013-02","Canada","2016A000011124","Forward premium or discount (-), United States dollar in Canada: 3 month","Percent","239","units","0","v122505","1.6","0.83","","","t","2"
"2013-03","Canada","2016A000011124","Forward premium or discount (-), United States dollar in Canada: 3 month","Percent","239","units","0","v122505","1.6","0.84","","","t","2"
"2013-04","Canada","2016A000011124","Forward premium or discount (-), United States dollar in Canada: 3 month","Percent","239","units","0","v122505","1.6","0.83","","","t","2"
"2013-05","Canada","2016A000011124","Forward premium or discount (-), United States dollar in Canada: 3 month","Percent","239","units","0","v122505","1.6","0.90","","","t","2"
"2013-06","Canada","2016A000011124","Forward premium or discount (-), United States dollar in Canada: 3 month","Percent","239","units","0","v122505","1.6","0.89","","","t","2"
"2013-07","Canada","2016A000011124","Forward premium or discount (-), United States dollar in Canada: 3 month","Percent","239","units","0","v122505","1.6","0.91","","","t","2"
"2013-08","Canada","2016A000011124","Forward premium or discount (-), United States dollar in Canada: 3 month","Percent","239","units","0","v122505","1.6","0.89","","","t","2"
"2013-09","Canada","2016A000011124","Forward premium or discount (-), United States dollar in Canada: 3 month","Percent","239","units","0","v122505","1.6","0.90","","","t","2"
"2013-10","Canada","2016A000011124","Forward premium or discount (-), United States dollar in Canada: 3 month","Percent","239","units","0","v122505","1.6","0.93","","","t","2"
"2013-11","Canada","2016A000011124","Forward premium or discount (-), United States dollar in Canada: 3 month","Percent","239","units","0","v122505","1.6","0.92","","","t","2"
"2013-12","Canada","2016A000011124","Forward premium or discount (-), United States dollar in Canada: 3 month","Percent","239","units","0","v122505","1.6","0.92","","","t","2"
"2014-01","Canada","2016A000011124","Forward premium or discount (-), United States dollar in Canada: 3 month","Percent","239","units","0","v122505","1.6","0.87","","","t","2"
"2014-02","Canada","2016A000011124","Forward premium or discount (-), United States dollar in Canada: 3 month","Percent","239","units","0","v122505","1.6","0.87","","","t","2"
"2014-03","Canada","2016A000011124","Forward premium or discount (-), United States dollar in Canada: 3 month","Percent","239","units","0","v122505","1.6","0.88","","","t","2"
"2014-04","Canada","2016A000011124","Forward premium or discount (-), United States dollar in Canada: 3 month","Percent","239","units","0","v122505","1.6","0.89","","","t","2"
"2014-05","Canada","2016A000011124","Forward premium or discount (-), United States dollar in Canada: 3 month","Percent","239","units","0","v122505","1.6","0.90","","","t","2"
"2014-06","Canada","2016A000011124","Forward premium or discount (-), United States dollar in Canada: 3 month","Percent","239","units","0","v122505","1.6","0.91","","","t","2"
"2014-07","Canada","2016A000011124","Forward premium or discount (-), United States dollar in Canada: 3 month","Percent","239","units","0","v122505","1.6","0.89","","","t","2"
"2014-08","Canada","2016A000011124","Forward premium or discount (-), United States dollar in Canada: 3 month","Percent","239","units","0","v122505","1.6","0.86","","","t","2"
"2014-09","Canada","2016A000011124","Forward premium or discount (-), United States dollar in Canada: 3 month","Percent","239","units","0","v122505","1.6","0.92","","","t","2"
